Latitude,Longitude,Altitude,Date,Name,Credit,Category
38.463484, -105.322374, 1966.812,2019-05-24,"Royal Gorge Bridge & Park - Arkansas River, Canyon City, Colorado, U.S.",rcfdtools,Freelance field visit
