Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.528783, -73.506095, 70,2022-04-27,"A Arroyo San Antonio - Descarga piscina sedimentación, La Jagua de Ibirico, Cesar, Colombia",rcfdtools,Technical field visit
