Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.5384802, -73.5215662, 39.24,2013-07-03,"Arroyo San Antonio - Paso de vía en entrega Realineamiento #4, La Jagua de Ibirico, Cesar, Colombia",rcfdtools,Technical field visit
