Latitude,Longitude,Altitude,Date,Name,Credit,Category
6.047301, -73.490125,1600,2022-04-12,"Guachetá - Tausa - Santa Sofía - Villa de Leyva - Santana - Togui - Vélez - Barichara, San José de Suaita, Cundinamarca - Boyacá - Santander, Colombia",rcfdtools,Freelance field visit
