URL,Latitude,Longitude,Altitude,GoogleMaps,OSMaps
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134343237.jpg",5.424832805555556,-73.84657286111111,3382.0,"http://maps.google.com/maps?q=5.424832805555556,-73.84657286111111","https://www.openstreetmap.org/query?lat=5.424832805555556&lon=-73.84657286111111"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134357568_HDR.jpg",5.424832805555556,-73.84657286111111,3382.0,"http://maps.google.com/maps?q=5.424832805555556,-73.84657286111111","https://www.openstreetmap.org/query?lat=5.424832805555556&lon=-73.84657286111111"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134418301_HDR.jpg",5.424832805555556,-73.84657286111111,3382.0,"http://maps.google.com/maps?q=5.424832805555556,-73.84657286111111","https://www.openstreetmap.org/query?lat=5.424832805555556&lon=-73.84657286111111"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134435629.jpg",5.424832805555556,-73.84657286111111,3382.0,"http://maps.google.com/maps?q=5.424832805555556,-73.84657286111111","https://www.openstreetmap.org/query?lat=5.424832805555556&lon=-73.84657286111111"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134439559.jpg",5.424832805555556,-73.84657286111111,3382.0,"http://maps.google.com/maps?q=5.424832805555556,-73.84657286111111","https://www.openstreetmap.org/query?lat=5.424832805555556&lon=-73.84657286111111"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134504790.jpg",5.424832805555556,-73.84657286111111,3382.0,"http://maps.google.com/maps?q=5.424832805555556,-73.84657286111111","https://www.openstreetmap.org/query?lat=5.424832805555556&lon=-73.84657286111111"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134518461.jpg",5.424832805555556,-73.84657286111111,3382.0,"http://maps.google.com/maps?q=5.424832805555556,-73.84657286111111","https://www.openstreetmap.org/query?lat=5.424832805555556&lon=-73.84657286111111"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134528279_HDR.jpg",5.424353111111111,-73.84632872222221,3394.0,"http://maps.google.com/maps?q=5.424353111111111,-73.84632872222221","https://www.openstreetmap.org/query?lat=5.424353111111111&lon=-73.84632872222221"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134716522.jpg",5.423636888888889,-73.84636686111111,3394.0,"http://maps.google.com/maps?q=5.423636888888889,-73.84636686111111","https://www.openstreetmap.org/query?lat=5.423636888888889&lon=-73.84636686111111"
"https://github.com/rcfdtools/R.GISMobile/tree/main/.poi/60/IMG_20260215_134718688.jpg",5.423636888888889,-73.84636686111111,3394.0,"http://maps.google.com/maps?q=5.423636888888889,-73.84636686111111","https://www.openstreetmap.org/query?lat=5.423636888888889&lon=-73.84636686111111"
