Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.519911, -73.483261, 60,2018-04-25,"Arroyo San Antonio - Estructura escalonada - Entrega Caño Melánquez, La Jagua de Ibirico, Cesar, Colombia",rcfdtools,Technical field visit
