Latitude,Longitude,Altitude,Date,Name,Credit,Category
40.400341, -105.663741,3685.92,2024-07-22,"Rocky Mountain National Park (across the park, glacier, rocks, mountains), Colorado, U.S.",rcfdtools,Field visit
