Latitude,Longitude,Altitude,Date,Name,Credit,Category
39.113985444444445, -108.40513475, 1443.36,2021-06-26,"Travel around Pike - San Isabel National Fores , Colorado, U.S.",rcfdtools,Freelance field visit
