Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.528337, -73.507306, ,2018-04-25,"Arroyo San Antonio - Realineamiento # 4 - Construcción, inicio de operación y conformación",rcfdtools,Technical field visit
