Latitude,Longitude,Altitude,Date,Name,Credit,Category
39.679556,-104.895472,1654.01,2024-07-21,"Cherry Creek River (Sinusoidal river design, downstream Cherry Creek Reservoir), Denver, Colorado, U.S.",rcfdtools,Freelance field visit
