Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.517357, -73.469932, 60,2018-04-25,"Arroyo San Antonio - Estructura escalonada, La Jagua de Ibirico, Cesar, Colombia",rcfdtools,Technical field visit
