Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.531024, -73.462601, ,2018-04-25,"Arroyo San Antonio - Erosión remontante - Estructuras de agradación, La Jagua de Ibirico, Cesar, Colombia",rcfdtools,Technical field visit
