Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.529024, -73.508897, ,2018-04-25,"Arroyo San Antonio - Paso de vía minero, La Jagua de Ibirico, Cesar, Colombia",rcfdtools,Technical field visit
