Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.492937, -73.518891, 60,2022-04-27,"Arroyo Las Ánimas - Estructura de repartición, La Jagua de Ibirico, Cesar, Colombia",rcfdtools & others,Technical field visit
