Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.5532847, -73.4642336, 70.18,2013-07-04,"Paso de vía Canal Paujil, La Jagua de Ibirico, Cesar, Colombia",rcfdtools,Technical field visit
