Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.549353, -73.482781, 70,2022-04-27,"Canal de prueba - Realineamiento por retrollenado, La Jagua de Ibirico, Cesar, Colombia",rcfdtools,Technical field visit
