Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.538404, -73.521755, ,2022-04-27,"Arroyo San Antonio - Paso de vía en entrega Realineamiento #4, La Jagua de Ibirico, Cesar, Colombia",rcfdtools,Technical field visit
