CountyID,FilePath,Filename,SizeMB
00000,\shp,00000_OSM_Road_202608.zip,1.68
00000,\shp,00000_Rural_Lot_202001.zip,0.05
00000,\shp,00000_Urban_Lot_202001.zip,0.01
00000,\shp,00000_Urban_Nomenclature_Road_202606.zip,0.08
00000,\shp,00000_Urban_Perimeter_202606.zip,0.0
01000,\shp,01000_Urban_Block_202606.zip,0.0
01000,\shp,01000_Urban_Lot_202606.zip,0.0
01000,\shp,01000_Urban_Nomenclature_202606.zip,0.0
02433,\shp,02433_Rural_Lot_202001.zip,0.0
05001,\shp,05001_Building_202608.rar,96.21
05001,\shp,05001_Building_202608.zip,0.0
05001,\shp,05001_Lot_202608.zip,85.64
05001,\shp,05001_OSM_Road_202608.zip,4.85
05002,\shp,05002_District_202608.zip,0.67
05002,\shp,05002_Limit_202608.zip,0.41
05002,\shp,05002_OSM_Road_202608.zip,0.36
05002,\shp,05002_Rural_Lot_202608.zip,11.33
05002,\shp,05002_Rural_Vereda_202608.zip,1.73
05002,\shp,05002_Urban_Lot_202608.zip,0.6
05002,\shp,05002_Urban_Neighborhood_202608.zip,0.0
05004,\shp,05004_District_202608.zip,0.06
05004,\shp,05004_Limit_202608.zip,0.04
05004,\shp,05004_OSM_Road_202608.zip,0.05
05004,\shp,05004_Rural_Lot_202608.zip,0.91
05004,\shp,05004_Rural_Vereda_202608.zip,0.15
05004,\shp,05004_Urban_Lot_202608.zip,0.05
05004,\shp,05004_Urban_Neighborhood_202608.zip,0.01
05021,\shp,05021_District_202608.zip,0.13
05021,\shp,05021_Limit_202608.zip,0.12
05021,\shp,05021_OSM_Road_202608.zip,0.05
05021,\shp,05021_Rural_Lot_202608.zip,2.82
05021,\shp,05021_Rural_Vereda_202608.zip,0.37
05021,\shp,05021_Urban_Lot_202608.zip,0.17
05021,\shp,05021_Urban_Neighborhood_202608.zip,0.01
05030,\shp,05030_District_202608.zip,0.41
05030,\shp,05030_Limit_202608.zip,0.08
05030,\shp,05030_OSM_Road_202608.zip,0.19
05030,\shp,05030_Rural_Lot_202608.zip,4.45
05030,\shp,05030_Rural_Vereda_202608.zip,0.46
05030,\shp,05030_Urban_Lot_202608.zip,2.07
05030,\shp,05030_Urban_Neighborhood_202608.zip,0.07
05031,\shp,05031_District_202608.zip,0.86
05031,\shp,05031_Limit_202608.zip,0.67
05031,\shp,05031_OSM_Road_202608.zip,0.32
05031,\shp,05031_Rural_Lot_202608.zip,17.45
05031,\shp,05031_Rural_Vereda_202608.zip,3.18
05031,\shp,05031_Urban_Lot_202608.zip,0.83
05031,\shp,05031_Urban_Neighborhood_202608.zip,0.08
05034,\shp,05034_District_202608.zip,0.39
05034,\shp,05034_Limit_202608.zip,0.1
05034,\shp,05034_OSM_Road_202608.zip,0.37
05034,\shp,05034_Rural_Lot_202608.zip,8.03
05034,\shp,05034_Rural_Vereda_202608.zip,1.35
05034,\shp,05034_Urban_Lot_202608.zip,0.82
05034,\shp,05034_Urban_Neighborhood_202608.zip,0.07
05036,\shp,05036_District_202608.zip,0.06
05036,\shp,05036_Limit_202608.zip,0.06
05036,\shp,05036_OSM_Road_202608.zip,0.07
05036,\shp,05036_Rural_Lot_202608.zip,0.63
05036,\shp,05036_Rural_Vereda_202608.zip,0.12
05036,\shp,05036_Urban_Lot_202608.zip,0.2
05036,\shp,05036_Urban_Neighborhood_202608.zip,0.02
05038,\shp,05038_District_202608.zip,0.07
05038,\shp,05038_Limit_202608.zip,0.05
05038,\shp,05038_OSM_Road_202608.zip,0.18
05038,\shp,05038_Rural_Lot_202608.zip,1.76
05038,\shp,05038_Rural_Vereda_202608.zip,0.23
05038,\shp,05038_Urban_Lot_202608.zip,0.12
05038,\shp,05038_Urban_Neighborhood_202608.zip,0.01
05040,\shp,05040_District_202608.zip,0.26
05040,\shp,05040_Limit_202608.zip,0.17
05040,\shp,05040_OSM_Road_202608.zip,0.19
05040,\shp,05040_Rural_Lot_202608.zip,4.63
05040,\shp,05040_Rural_Vereda_202608.zip,1.18
05040,\shp,05040_Urban_Lot_202608.zip,0.39
05040,\shp,05040_Urban_Neighborhood_202608.zip,0.04
05042,\shp,05042_District_202608.zip,0.18
05042,\shp,05042_Limit_202608.zip,0.16
05042,\shp,05042_OSM_Road_202608.zip,0.26
05042,\shp,05042_Rural_Lot_202608.zip,15.96
05042,\shp,05042_Rural_Vereda_202608.zip,1.69
05042,\shp,05042_Urban_Lot_202608.zip,1.85
05042,\shp,05042_Urban_Neighborhood_202608.zip,0.02
05044,\shp,05044_District_202608.zip,0.12
05044,\shp,05044_Limit_202608.zip,0.07
05044,\shp,05044_OSM_Road_202608.zip,0.1
05044,\shp,05044_Rural_Lot_202608.zip,1.99
05044,\shp,05044_Rural_Vereda_202608.zip,0.31
05044,\shp,05044_Urban_Lot_202608.zip,0.08
05044,\shp,05044_Urban_Neighborhood_202608.zip,0.02
05045,\shp,05045_District_202608.zip,0.46
05045,\shp,05045_Limit_202608.zip,0.2
05045,\shp,05045_OSM_Road_202608.zip,0.25
05045,\shp,05045_Rural_Lot_202608.zip,7.1
05045,\shp,05045_Rural_Vereda_202608.zip,0.94
05045,\shp,05045_Urban_Lot_202608.zip,4.64
05045,\shp,05045_Urban_Neighborhood_202608.zip,0.11
05051,\shp,05051_District_202608.zip,0.29
05051,\shp,05051_Limit_202608.zip,0.16
05051,\shp,05051_OSM_Road_202608.zip,0.16
05051,\shp,05051_Rural_Lot_202608.zip,3.73
05051,\shp,05051_Rural_Vereda_202608.zip,0.51
05051,\shp,05051_Urban_Lot_202608.zip,0.55
05051,\shp,05051_Urban_Neighborhood_202608.zip,0.02
05055,\shp,05055_District_202608.zip,0.04
05055,\shp,05055_Limit_202608.zip,0.04
05055,\shp,05055_OSM_Road_202608.zip,0.08
05055,\shp,05055_Rural_Lot_202608.zip,1.34
05055,\shp,05055_Rural_Vereda_202608.zip,0.19
05055,\shp,05055_Urban_Lot_202608.zip,0.18
05055,\shp,05055_Urban_Neighborhood_202608.zip,0.01
05059,\shp,05059_District_202608.zip,0.23
05059,\shp,05059_Limit_202608.zip,0.12
05059,\shp,05059_OSM_Road_202608.zip,0.04
05059,\shp,05059_Rural_Lot_202608.zip,1.83
05059,\shp,05059_Rural_Vereda_202608.zip,0.31
05059,\shp,05059_Urban_Lot_202608.zip,0.3
05059,\shp,05059_Urban_Neighborhood_202608.zip,0.02
05079,\shp,05079_OSM_Road_202608.zip,0.58
05079,\shp,05079_Rural_Building_202608.zip,2.52
05079,\shp,05079_Rural_Lot_202608.zip,7.05
05079,\shp,05079_Urban_Building_202608.zip,1.26
05079,\shp,05079_Urban_Lot_202608.zip,0.57
05086,\shp,05086_District_202608.zip,0.13
05086,\shp,05086_Limit_202608.zip,0.13
05086,\shp,05086_OSM_Road_202608.zip,0.14
05086,\shp,05086_Rural_Lot_202608.zip,2.89
05086,\shp,05086_Rural_Vereda_202608.zip,0.33
05086,\shp,05086_Urban_Lot_202608.zip,0.1
05086,\shp,05086_Urban_Neighborhood_202608.zip,0.02
05088,\shp,05088_OSM_Road_202608.zip,0.77
05088,\shp,05088_Rural_Building_202608.zip,1.62
05088,\shp,05088_Rural_Lot_202608.zip,2.78
05088,\shp,05088_Urban_Building_202608.zip,22.35
05088,\shp,05088_Urban_Lot_202608.zip,9.62
05091,\shp,05091_District_202608.zip,0.11
05091,\shp,05091_Limit_202608.zip,0.09
05091,\shp,05091_OSM_Road_202608.zip,0.14
05091,\shp,05091_Rural_Lot_202608.zip,3.18
05091,\shp,05091_Rural_Vereda_202608.zip,0.44
05091,\shp,05091_Urban_Lot_202608.zip,0.19
05091,\shp,05091_Urban_Neighborhood_202608.zip,0.01
05093,\shp,05093_District_202608.zip,0.01
05093,\shp,05093_Limit_202608.zip,0.07
05093,\shp,05093_OSM_Road_202608.zip,0.18
05093,\shp,05093_Rural_Lot_202608.zip,2.58
05093,\shp,05093_Rural_Vereda_202608.zip,0.4
05093,\shp,05093_Urban_Lot_202608.zip,0.22
05093,\shp,05093_Urban_Neighborhood_202608.zip,0.03
05101,\shp,05101_District_202608.zip,0.41
05101,\shp,05101_Limit_202608.zip,0.2
05101,\shp,05101_OSM_Road_202608.zip,0.22
05101,\shp,05101_Rural_Lot_202608.zip,15.5
05101,\shp,05101_Rural_Vereda_202608.zip,1.2
05101,\shp,05101_Urban_Lot_202608.zip,0.93
05101,\shp,05101_Urban_Neighborhood_202608.zip,0.05
05107,\shp,05107_District_202608.zip,0.06
05107,\shp,05107_Limit_202608.zip,0.04
05107,\shp,05107_OSM_Road_202608.zip,0.15
05107,\shp,05107_Rural_Lot_202608.zip,1.09
05107,\shp,05107_Rural_Vereda_202608.zip,0.16
05107,\shp,05107_Urban_Lot_202608.zip,0.11
05107,\shp,05107_Urban_Neighborhood_202608.zip,0.01
05113,\shp,05113_District_202608.zip,0.45
05113,\shp,05113_Limit_202608.zip,0.09
05113,\shp,05113_OSM_Road_202608.zip,0.08
05113,\shp,05113_Rural_Lot_202608.zip,4.42
05113,\shp,05113_Rural_Vereda_202608.zip,1.01
05113,\shp,05113_Urban_Lot_202608.zip,0.09
05113,\shp,05113_Urban_Neighborhood_202608.zip,0.45
05120,\shp,05120_District_202608.zip,0.81
05120,\shp,05120_Limit_202608.zip,0.43
05120,\shp,05120_OSM_Road_202608.zip,0.52
05120,\shp,05120_Rural_Lot_202608.zip,11.51
05120,\shp,05120_Rural_Vereda_202608.zip,1.63
05120,\shp,05120_Urban_Lot_202608.zip,0.93
05120,\shp,05120_Urban_Neighborhood_202608.zip,0.04
05125,\shp,05125_District_202608.zip,0.02
05125,\shp,05125_Limit_202608.zip,0.02
05125,\shp,05125_OSM_Road_202608.zip,0.07
05125,\shp,05125_Rural_Lot_202608.zip,0.78
05125,\shp,05125_Rural_Vereda_202608.zip,0.08
05125,\shp,05125_Urban_Lot_202608.zip,0.08
05125,\shp,05125_Urban_Neighborhood_202608.zip,0.01
05129,\shp,05129_District_202608.zip,0.17
05129,\shp,05129_Limit_202608.zip,0.04
05129,\shp,05129_OSM_Road_202608.zip,0.4
05129,\shp,05129_Rural_Lot_202608.zip,2.27
05129,\shp,05129_Rural_Vereda_202608.zip,0.33
05129,\shp,05129_Urban_Lot_202608.zip,1.81
05129,\shp,05129_Urban_Neighborhood_202608.zip,0.09
05134,\shp,05134_District_202608.zip,0.05
05134,\shp,05134_Limit_202608.zip,0.06
05134,\shp,05134_OSM_Road_202608.zip,0.11
05134,\shp,05134_Rural_Lot_202608.zip,1.85
05134,\shp,05134_Rural_Vereda_202608.zip,0.31
05134,\shp,05134_Urban_Lot_202608.zip,0.08
05134,\shp,05134_Urban_Neighborhood_202608.zip,0.01
05138,\shp,05138_District_202608.zip,0.08
05138,\shp,05138_Limit_202608.zip,0.05
05138,\shp,05138_OSM_Road_202608.zip,0.16
05138,\shp,05138_Rural_Lot_202608.zip,3.74
05138,\shp,05138_Rural_Vereda_202608.zip,0.6
05138,\shp,05138_Urban_Lot_202608.zip,0.34
05138,\shp,05138_Urban_Neighborhood_202608.zip,0.02
05142,\shp,05142_District_202608.zip,0.21
05142,\shp,05142_Limit_202608.zip,0.26
05142,\shp,05142_OSM_Road_202608.zip,0.08
05142,\shp,05142_Rural_Lot_202608.zip,1.31
05142,\shp,05142_Rural_Vereda_202608.zip,0.45
05142,\shp,05142_Urban_Lot_202608.zip,0.12
05142,\shp,05142_Urban_Neighborhood_202608.zip,0.01
05145,\shp,05145_District_202608.zip,0.06
05145,\shp,05145_Limit_202608.zip,0.04
05145,\shp,05145_OSM_Road_202608.zip,0.07
05145,\shp,05145_Rural_Lot_202608.zip,1.08
05145,\shp,05145_Rural_Vereda_202608.zip,0.12
05145,\shp,05145_Urban_Lot_202608.zip,0.13
05145,\shp,05145_Urban_Neighborhood_202608.zip,0.01
05147,\shp,05147_District_202608.zip,0.35
05147,\shp,05147_Limit_202608.zip,0.25
05147,\shp,05147_OSM_Road_202608.zip,0.13
05147,\shp,05147_Rural_Lot_202608.zip,3.76
05147,\shp,05147_Rural_Vereda_202608.zip,0.56
05147,\shp,05147_Urban_Lot_202608.zip,2.56
05147,\shp,05147_Urban_Neighborhood_202608.zip,0.05
05148,\shp,05148_Limit_202608.zip,0.25
05148,\shp,05148_OSM_Road_202608.zip,0.46
05148,\shp,05148_Rural_Lot_202608.zip,7.03
05148,\shp,05148_Rural_Vereda_202608.zip,0.83
05148,\shp,05148_Urban_Lot_202608.zip,2.39
05148,\shp,05148_Urban_Neighborhood_202608.zip,0.08
05150,\shp,05150_District_202608.zip,0.05
05150,\shp,05150_Limit_202608.zip,0.03
05150,\shp,05150_OSM_Road_202608.zip,0.05
05150,\shp,05150_Rural_Lot_202608.zip,1.34
05150,\shp,05150_Rural_Vereda_202608.zip,0.12
05150,\shp,05150_Urban_Lot_202608.zip,0.35
05150,\shp,05150_Urban_Neighborhood_202608.zip,0.02
05154,\shp,05154_District_202608.zip,0.43
05154,\shp,05154_Limit_202608.zip,0.21
05154,\shp,05154_OSM_Road_202608.zip,0.35
05154,\shp,05154_Rural_Lot_202608.zip,3.87
05154,\shp,05154_Rural_Vereda_202608.zip,0.59
05154,\shp,05154_Urban_Lot_202608.zip,6.0
05154,\shp,05154_Urban_Neighborhood_202608.zip,0.11
05172,\shp,05172_District_202608.zip,0.53
05172,\shp,05172_Limit_202608.zip,0.42
05172,\shp,05172_OSM_Road_202608.zip,0.12
05172,\shp,05172_Rural_Lot_202608.zip,5.7
05172,\shp,05172_Rural_Vereda_202608.zip,1.11
05172,\shp,05172_Urban_Lot_202608.zip,2.88
05172,\shp,05172_Urban_Neighborhood_202608.zip,0.07
05190,\shp,05190_District_202608.zip,0.34
05190,\shp,05190_Limit_202608.zip,0.2
05190,\shp,05190_OSM_Road_202608.zip,0.05
05190,\shp,05190_Rural_Lot_202608.zip,2.18
05190,\shp,05190_Rural_Vereda_202608.zip,0.51
05190,\shp,05190_Urban_Lot_202608.zip,0.78
05190,\shp,05190_Urban_Neighborhood_202608.zip,0.07
05197,\shp,05197_District_202608.zip,0.25
05197,\shp,05197_Limit_202608.zip,0.23
05197,\shp,05197_OSM_Road_202608.zip,0.2
05197,\shp,05197_Rural_Lot_202608.zip,12.17
05197,\shp,05197_Rural_Vereda_202608.zip,4.3
05197,\shp,05197_Urban_Lot_202608.zip,0.54
05197,\shp,05197_Urban_Neighborhood_202608.zip,0.02
05206,\shp,05206_District_202608.zip,0.08
05206,\shp,05206_Limit_202608.zip,0.07
05206,\shp,05206_OSM_Road_202608.zip,0.11
05206,\shp,05206_Rural_Lot_202608.zip,1.69
05206,\shp,05206_Rural_Vereda_202608.zip,0.2
05206,\shp,05206_Urban_Lot_202608.zip,0.26
05206,\shp,05206_Urban_Neighborhood_202608.zip,0.01
05209,\shp,05209_District_202608.zip,0.12
05209,\shp,05209_Limit_202608.zip,0.13
05209,\shp,05209_OSM_Road_202608.zip,0.28
05209,\shp,05209_Rural_Lot_202608.zip,2.2
05209,\shp,05209_Rural_Vereda_202608.zip,0.33
05209,\shp,05209_Urban_Lot_202608.zip,0.96
05209,\shp,05209_Urban_Neighborhood_202608.zip,0.05
05212,\shp,05212_OSM_Road_202608.zip,0.33
05212,\shp,05212_Rural_Building_202608.zip,1.65
05212,\shp,05212_Rural_Lot_202608.zip,2.78
05212,\shp,05212_Urban_Building_202608.zip,2.75
05212,\shp,05212_Urban_Lot_202608.zip,1.27
05234,\shp,05234_District_202608.zip,0.34
05234,\shp,05234_Limit_202608.zip,0.22
05234,\shp,05234_OSM_Road_202608.zip,0.18
05234,\shp,05234_Rural_Lot_202608.zip,5.72
05234,\shp,05234_Rural_Vereda_202608.zip,1.28
05234,\shp,05234_Urban_Lot_202608.zip,0.57
05234,\shp,05234_Urban_Neighborhood_202608.zip,0.05
05237,\shp,05237_District_202608.zip,0.32
05237,\shp,05237_Limit_202608.zip,0.23
05237,\shp,05237_OSM_Road_202608.zip,0.32
05237,\shp,05237_Rural_Lot_202608.zip,5.96
05237,\shp,05237_Rural_Vereda_202608.zip,0.65
05237,\shp,05237_Urban_Lot_202608.zip,0.69
05237,\shp,05237_Urban_Neighborhood_202608.zip,0.03
05240,\shp,05240_District_202608.zip,0.14
05240,\shp,05240_Limit_202608.zip,0.07
05240,\shp,05240_OSM_Road_202608.zip,0.15
05240,\shp,05240_Rural_Lot_202608.zip,2.08
05240,\shp,05240_Rural_Vereda_202608.zip,0.35
05240,\shp,05240_Urban_Lot_202608.zip,0.15
05240,\shp,05240_Urban_Neighborhood_202608.zip,0.01
05250,\shp,05250_District_202608.zip,0.25
05250,\shp,05250_Limit_202608.zip,0.14
05250,\shp,05250_OSM_Road_202608.zip,0.18
05250,\shp,05250_Rural_Lot_202608.zip,2.92
05250,\shp,05250_Rural_Vereda_202608.zip,0.68
05250,\shp,05250_Urban_Lot_202608.zip,1.06
05250,\shp,05250_Urban_Neighborhood_202608.zip,0.06
05264,\shp,05264_District_202608.zip,0.4
05264,\shp,05264_Limit_202608.zip,0.37
05264,\shp,05264_OSM_Road_202608.zip,0.2
05264,\shp,05264_Rural_Lot_202608.zip,9.39
05264,\shp,05264_Rural_Vereda_202608.zip,1.16
05264,\shp,05264_Urban_Lot_202608.zip,0.51
05264,\shp,05264_Urban_Neighborhood_202608.zip,0.02
05266,\shp,05266_OSM_Road_202608.zip,0.69
05266,\shp,05266_Rural_Building_202608.zip,1.88
05266,\shp,05266_Rural_Lot_202608.zip,1.75
05266,\shp,05266_Urban_Building_202608.zip,11.46
05266,\shp,05266_Urban_Lot_202608.zip,4.73
05282,\shp,05282_District_202608.zip,0.26
05282,\shp,05282_Limit_202608.zip,0.2
05282,\shp,05282_OSM_Road_202608.zip,0.28
05282,\shp,05282_Rural_Lot_202608.zip,4.73
05282,\shp,05282_Rural_Vereda_202608.zip,0.75
05282,\shp,05282_Urban_Lot_202608.zip,0.37
05282,\shp,05282_Urban_Neighborhood_202608.zip,0.03
05284,\shp,05284_District_202608.zip,0.41
05284,\shp,05284_Limit_202608.zip,0.42
05284,\shp,05284_OSM_Road_202608.zip,0.18
05284,\shp,05284_Rural_Lot_202608.zip,3.39
05284,\shp,05284_Rural_Vereda_202608.zip,0.76
05284,\shp,05284_Urban_Lot_202608.zip,0.6
05284,\shp,05284_Urban_Neighborhood_202608.zip,0.05
05306,\shp,05306_District_202608.zip,0.05
05306,\shp,05306_Limit_202608.zip,0.03
05306,\shp,05306_OSM_Road_202608.zip,0.06
05306,\shp,05306_Rural_Lot_202608.zip,0.64
05306,\shp,05306_Rural_Vereda_202608.zip,0.07
05306,\shp,05306_Urban_Lot_202608.zip,0.09
05306,\shp,05306_Urban_Neighborhood_202608.zip,0.01
05308,\shp,05308_OSM_Road_202608.zip,0.37
05308,\shp,05308_Rural_Building_202608.zip,2.65
05308,\shp,05308_Rural_Lot_202608.zip,3.27
05308,\shp,05308_Urban_Building_202608.zip,2.2
05308,\shp,05308_Urban_Lot_202608.zip,0.88
05310,\shp,05310_District_202608.zip,0.26
05310,\shp,05310_Limit_202608.zip,0.19
05310,\shp,05310_OSM_Road_202608.zip,0.12
05310,\shp,05310_Rural_Lot_202608.zip,4.36
05310,\shp,05310_Rural_Vereda_202608.zip,0.82
05310,\shp,05310_Urban_Lot_202608.zip,0.27
05310,\shp,05310_Urban_Neighborhood_202608.zip,0.03
05313,\shp,05313_District_202608.zip,0.13
05313,\shp,05313_Limit_202608.zip,0.09
05313,\shp,05313_OSM_Road_202608.zip,0.14
05313,\shp,05313_Rural_Lot_202608.zip,6.12
05313,\shp,05313_Rural_Vereda_202608.zip,0.69
05313,\shp,05313_Urban_Lot_202608.zip,0.26
05313,\shp,05313_Urban_Neighborhood_202608.zip,0.02
05315,\shp,05315_District_202608.zip,0.25
05315,\shp,05315_Limit_202608.zip,0.26
05315,\shp,05315_OSM_Road_202608.zip,0.08
05315,\shp,05315_Rural_Lot_202608.zip,2.03
05315,\shp,05315_Rural_Vereda_202608.zip,0.5
05315,\shp,05315_Urban_Lot_202608.zip,0.1
05315,\shp,05315_Urban_Neighborhood_202608.zip,0.13
05318,\shp,05318_District_202608.zip,0.25
05318,\shp,05318_Limit_202608.zip,0.17
05318,\shp,05318_OSM_Road_202608.zip,0.67
05318,\shp,05318_Rural_Lot_202608.zip,15.4
05318,\shp,05318_Rural_Vereda_202608.zip,0.98
05318,\shp,05318_Urban_Lot_202608.zip,1.4
05318,\shp,05318_Urban_Neighborhood_202608.zip,0.11
05321,\shp,05321_District_202608.zip,0.24
05321,\shp,05321_Limit_202608.zip,0.08
05321,\shp,05321_OSM_Road_202608.zip,0.11
05321,\shp,05321_Rural_Lot_202608.zip,4.0
05321,\shp,05321_Rural_Vereda_202608.zip,0.34
05321,\shp,05321_Urban_Lot_202608.zip,0.67
05321,\shp,05321_Urban_Neighborhood_202608.zip,0.08
05347,\shp,05347_District_202608.zip,0.08
05347,\shp,05347_Limit_202608.zip,0.15
05347,\shp,05347_OSM_Road_202608.zip,0.07
05347,\shp,05347_Rural_Lot_202608.zip,0.98
05347,\shp,05347_Rural_Vereda_202608.zip,0.16
05347,\shp,05347_Urban_Lot_202608.zip,0.12
05347,\shp,05347_Urban_Neighborhood_202608.zip,0.01
05353,\shp,05353_District_202608.zip,0.02
05353,\shp,05353_Limit_202608.zip,0.02
05353,\shp,05353_OSM_Road_202608.zip,0.06
05353,\shp,05353_Rural_Lot_202608.zip,0.47
05353,\shp,05353_Rural_Vereda_202608.zip,0.05
05353,\shp,05353_Urban_Lot_202608.zip,0.13
05353,\shp,05353_Urban_Neighborhood_202608.zip,0.0
05360,\shp,05360_District_202608.zip,0.08
05360,\shp,05360_Limit_202608.zip,0.1
05360,\shp,05360_OSM_Road_202608.zip,0.34
05360,\shp,05360_Rural_Lot_202608.zip,0.15
05360,\shp,05360_Rural_Vereda_202608.zip,0.06
05360,\shp,05360_Urban_Lot_202608.zip,6.73
05360,\shp,05360_Urban_Neighborhood_202608.zip,0.24
05361,\shp,05361_District_202608.zip,0.16
05361,\shp,05361_Limit_202608.zip,0.1
05361,\shp,05361_OSM_Road_202608.zip,0.24
05361,\shp,05361_Rural_Lot_202608.zip,3.48
05361,\shp,05361_Rural_Vereda_202608.zip,0.64
05361,\shp,05361_Urban_Lot_202608.zip,0.44
05361,\shp,05361_Urban_Neighborhood_202608.zip,0.02
05364,\shp,05364_District_202608.zip,0.18
05364,\shp,05364_Limit_202608.zip,0.17
05364,\shp,05364_OSM_Road_202608.zip,0.2
05364,\shp,05364_Rural_Lot_202608.zip,3.74
05364,\shp,05364_Rural_Vereda_202608.zip,0.34
05364,\shp,05364_Urban_Lot_202608.zip,0.51
05364,\shp,05364_Urban_Neighborhood_202608.zip,0.01
05368,\shp,05368_District_202608.zip,0.25
05368,\shp,05368_Limit_202608.zip,0.19
05368,\shp,05368_OSM_Road_202608.zip,0.2
05368,\shp,05368_Rural_Lot_202608.zip,3.89
05368,\shp,05368_Rural_Vereda_202608.zip,0.69
05368,\shp,05368_Urban_Lot_202608.zip,0.72
05368,\shp,05368_Urban_Neighborhood_202608.zip,0.04
05376,\shp,05376_District_202608.zip,0.23
05376,\shp,05376_Limit_202608.zip,0.14
05376,\shp,05376_OSM_Road_202608.zip,0.33
05376,\shp,05376_Rural_Lot_202608.zip,6.06
05376,\shp,05376_Rural_Vereda_202608.zip,0.52
05376,\shp,05376_Urban_Lot_202608.zip,4.92
05376,\shp,05376_Urban_Neighborhood_202608.zip,0.13
05380,\shp,05380_OSM_Road_202608.zip,0.23
05380,\shp,05380_Rural_Building_202608.zip,0.69
05380,\shp,05380_Rural_Lot_202608.zip,1.18
05380,\shp,05380_Urban_Building_202608.zip,3.25
05380,\shp,05380_Urban_Lot_202608.zip,1.57
05390,\shp,05390_District_202608.zip,0.23
05390,\shp,05390_Limit_202608.zip,0.07
05390,\shp,05390_OSM_Road_202608.zip,0.06
05390,\shp,05390_Rural_Lot_202608.zip,0.58
05390,\shp,05390_Rural_Vereda_202608.zip,0.1
05390,\shp,05390_Urban_Lot_202608.zip,0.5
05390,\shp,05390_Urban_Neighborhood_202608.zip,0.05
05400,\shp,05400_District_202608.zip,0.32
05400,\shp,05400_Limit_202608.zip,0.22
05400,\shp,05400_OSM_Road_202608.zip,0.29
05400,\shp,05400_Rural_Lot_202608.zip,7.05
05400,\shp,05400_Rural_Vereda_202608.zip,0.73
05400,\shp,05400_Urban_Lot_202608.zip,1.01
05400,\shp,05400_Urban_Neighborhood_202608.zip,0.04
05411,\shp,05411_District_202608.zip,0.25
05411,\shp,05411_Limit_202608.zip,0.15
05411,\shp,05411_OSM_Road_202608.zip,0.12
05411,\shp,05411_Rural_Lot_202608.zip,3.0
05411,\shp,05411_Rural_Vereda_202608.zip,0.6
05411,\shp,05411_Urban_Lot_202608.zip,0.25
05411,\shp,05411_Urban_Neighborhood_202608.zip,0.02
05425,\shp,05425_District_202608.zip,0.17
05425,\shp,05425_Limit_202608.zip,0.15
05425,\shp,05425_OSM_Road_202608.zip,0.2
05425,\shp,05425_Rural_Lot_202608.zip,2.64
05425,\shp,05425_Rural_Vereda_202608.zip,0.34
05425,\shp,05425_Urban_Lot_202608.zip,0.15
05425,\shp,05425_Urban_Neighborhood_202608.zip,0.03
05440,\shp,05440_OSM_Road_202608.zip,0.56
05467,\shp,05467_District_202608.zip,0.11
05467,\shp,05467_Limit_202608.zip,0.05
05467,\shp,05467_OSM_Road_202608.zip,0.1
05467,\shp,05467_Rural_Lot_202608.zip,2.69
05467,\shp,05467_Rural_Vereda_202608.zip,0.38
05467,\shp,05467_Urban_Lot_202608.zip,0.12
05467,\shp,05467_Urban_Neighborhood_202608.zip,0.01
05475,\shp,05475_District_202608.zip,0.06
05475,\shp,05475_Limit_202608.zip,0.05
05475,\shp,05475_OSM_Road_202608.zip,0.01
05475,\shp,05475_Rural_Lot_202608.zip,0.09
05475,\shp,05475_Rural_Vereda_202608.zip,0.08
05475,\shp,05475_Urban_Lot_202608.zip,0.05
05475,\shp,05475_Urban_Neighborhood_202608.zip,0.01
05480,\shp,05480_District_202608.zip,0.28
05480,\shp,05480_Limit_202608.zip,0.09
05480,\shp,05480_OSM_Road_202608.zip,0.06
05480,\shp,05480_Rural_Lot_202608.zip,1.52
05480,\shp,05480_Rural_Vereda_202608.zip,0.51
05480,\shp,05480_Urban_Lot_202608.zip,0.18
05480,\shp,05480_Urban_Neighborhood_202608.zip,0.01
05483,\shp,05483_District_202608.zip,0.24
05483,\shp,05483_Limit_202608.zip,0.36
05483,\shp,05483_OSM_Road_202608.zip,0.09
05483,\shp,05483_Rural_Lot_202608.zip,5.61
05483,\shp,05483_Rural_Vereda_202608.zip,1.06
05483,\shp,05483_Urban_Lot_202608.zip,0.18
05483,\shp,05483_Urban_Neighborhood_202608.zip,0.01
05490,\shp,05490_District_202608.zip,0.39
05490,\shp,05490_Limit_202608.zip,0.29
05490,\shp,05490_OSM_Road_202608.zip,0.98
05490,\shp,05490_Rural_Lot_202608.zip,11.84
05490,\shp,05490_Rural_Vereda_202608.zip,1.72
05490,\shp,05490_Urban_Lot_202608.zip,1.44
05490,\shp,05490_Urban_Neighborhood_202608.zip,0.07
05495,\shp,05495_District_202608.zip,0.13
05495,\shp,05495_Limit_202608.zip,0.09
05495,\shp,05495_OSM_Road_202608.zip,0.17
05495,\shp,05495_Rural_Lot_202608.zip,1.51
05495,\shp,05495_Rural_Vereda_202608.zip,0.27
05495,\shp,05495_Urban_Lot_202608.zip,0.31
05495,\shp,05495_Urban_Neighborhood_202608.zip,0.02
05501,\shp,05501_District_202608.zip,0.24
05501,\shp,05501_Limit_202608.zip,0.12
05501,\shp,05501_OSM_Road_202608.zip,0.08
05501,\shp,05501_Rural_Lot_202608.zip,2.58
05501,\shp,05501_Rural_Vereda_202608.zip,0.38
