Latitude,Longitude,Altitude,Date,Name,Credit,Category
4.678047222222222,-73.79294444444444,3730.03,2023-05-03,"Mirador Laguna Seca, La Calera, Cundinamarca, Colombia",rcfdtools,Technical field visit
