Latitude,Longitude,Altitude,Date,Name,Credit,Category
5.425771, -73.845670,3340,2026-02-15,"The Hato Dam - Chegua Hill - The Hanging Rock, Susa, Cundinamarca, Colombia.",rcfdtools,Freelance field visit
