Latitude,Longitude,Altitude,Date,Name,Credit,Category
4.726371, -73.483435,1700,2026-02-01,"The Guavio Dam - Ubalá - Gachala, Cundinamarca, Colombia. https://en.wikipedia.org/wiki/Alberto_Lleras_Dam",rcfdtools,Freelance field visit
