Latitude,Longitude,Altitude,Date,Name,Credit,Category
9.525125, -73.463660, ,2018-04-25,"Arroyo San Antonio - Realineamiento #4 - Construcción inicio desviación, La Jagua de Ibirico, Cesar, Colombia",rcfdtools,Technical field visit
