Latitude,Longitude,Altitude,Date,Name,Credit,Category
38.463484, -105.322374, ,2019-05-24,"Royal Gorge Bridge & Park - Arkansas River, Canyon City, Colorado, U.S.",rcfdtools,Technical field visit
