Latitude,Longitude,Altitude,Date,Name,Credit,Category
40.37364894444445, -105.23005497222222, 1654.968,2021-06-26,"Flatiron Reservoir and Spillway, Loveland, Colorado, U.S.",rcfdtools,Freelance field visit
